,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,vwap,bar_volatility,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
218,binance,btc,2024-04-08 14:46:00+00,2024-04-08 05:34:00+00,2024-04-08 14:46:00+00,69609.9,72890.4,69583.5,71405.6,200369.207,14363345863.69,71684.4,0.35727036,552,553,0.025797,0.047506,0.550999,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2629969418872578,-0.4188948043132057,0.3027522935779816,0.7865309130750675,0.1117751016391405,0.1307013267744117,0.0744954128440367,0.0137144882129938,0.0107868690151763,0.26,0.0725480064451867,0.0008289892630259,0.0518810693007834,0.9481189306992166,6.516774528825481e-06,0.0965431290145553,0.4344392819171843,0.0009662468618947,2026-04-24 09:31:24.260589+00
219,binance,btc,2024-04-09 04:19:00+00,2024-04-08 14:47:00+00,2024-04-09 04:19:00+00,71405.6,72171.6,70900.0,71072.5,102419.966,7336140121.4,71628.03,0.35733028,812,813,-0.004665,0.017808,0.135656,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3318112633070523,-0.3299354494804325,0.2511415525114155,0.7946989530936095,0.0728609414787934,0.0889593548327732,0.0652054794520548,0.0130107059089779,0.0103395944443434,0.27,-0.0347067941993319,0.0012927664135418,0.0338845968013998,0.9661154031986,5.364536080209305e-06,0.0762592853368788,0.4985730632346898,0.0007955386322789,2026-04-24 09:31:24.260589+00
220,binance,btc,2024-04-09 14:35:00+00,2024-04-09 04:20:00+00,2024-04-09 14:35:00+00,71072.4,71399.9,69536.8,69686.9,161698.712,11395373795.17,70472.88,0.35882248,615,616,-0.019494,0.026214,0.080565,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.3202682212498656,0.209090909090909,0.9412620958144376,0.0075961901833373,0.0096672282305668,0.0576363636363636,0.0123430393916944,0.0116180352206727,0.28,-0.1312361147793987,0.0013567017221262,0.0323374038778409,0.9676625961221592,3.87090232187248e-06,0.0627056713944576,0.550958815914465,0.0005741652109001,2026-04-24 09:31:24.260589+00
221,binance,btc,2024-04-10 01:06:00+00,2024-04-09 14:36:00+00,2024-04-10 01:06:00+00,69686.9,69769.1,68216.0,68898.3,141243.921,9748577329.69,69019.45,0.35760015,630,631,-0.011316,0.022287,0.439315,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.349202075409615,0.1402714932126696,0.9901704348213268,0.0218466317802295,-0.0289338541597494,0.0452488687782805,0.0117096353180801,0.0115945347935195,0.29,-0.2181125033014588,0.0011741800004869,0.0371837901970096,0.9628162098029904,4.156775111598344e-06,0.0452761153605397,0.6338205912004706,0.0006165423314462,2026-04-24 09:31:24.260589+00
222,binance,btc,2024-04-10 12:46:00+00,2024-04-10 01:07:00+00,2024-04-10 12:46:00+00,68898.4,69650.0,67546.2,68086.3,131955.477,9076246490.07,68782.64,0.35959736,699,700,-0.011787,0.030535,0.256726,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.4106618762523285,0.1351351351351351,1.0461040828010422,0.046638340303657,-0.0614598008427134,0.0443243243243243,0.011108735452525,0.0116208936162535,0.3,-0.296301252971313,0.000863796325889,0.0498931554244381,0.9501068445755616,4.705337742180187e-06,0.0441788635911995,0.6397603904790055,0.0006978499901792,2026-04-24 09:31:24.260589+00
223,binance,btc,2024-04-10 20:48:00+00,2024-04-10 12:47:00+00,2024-04-10 20:48:00+00,68085.4,70190.0,67547.1,69831.3,158267.954,10901090545.38,68877.43,0.35767202,481,482,0.025643,0.038817,0.864278,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3019431987941205,-0.384563843013317,0.273542600896861,0.833128606642589,0.0227054519045517,0.0260980332390114,0.0692376681614349,0.0132327080248466,0.0110245476821615,0.31,-0.1666711276741817,0.0009840795908413,0.0440584004964877,0.9559415995035124,4.174663026439251e-06,0.0845334125831229,0.4706056825424682,0.0006191938758673,2026-04-24 09:31:24.260589+00
224,binance,btc,2024-04-11 08:46:00+00,2024-04-10 20:49:00+00,2024-04-11 08:46:00+00,69831.2,71412.2,69613.4,71179.4,109364.129,7735043977.3,70727.43,0.35797219,717,718,0.019307,0.025759,0.87058,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2261904761829365,-0.3051660191634829,0.3303571428571428,0.7505970041715807,0.0730437174022617,0.079397823849834,0.0794642857142857,0.0139339807132745,0.0104588042546281,0.32,-0.0500040149067635,0.001462959081743,0.0300561785725965,0.9699438214274037,5.369440834901911e-06,0.109270504360356,0.4008833785505526,0.0007962654119577,2026-04-24 09:31:24.260589+00
225,binance,btc,2024-04-11 17:56:00+00,2024-04-11 08:47:00+00,2024-04-11 17:56:00+00,71179.4,71337.8,69592.6,70332.7,156272.802,10986047301.53,70300.44,0.35788707,549,550,-0.011895,0.024518,0.424077,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3051851851750123,-0.2815759775159188,0.2711111111111111,0.8033342674776394,0.020720298523098,0.0235900416475641,0.0688,0.0132189347780415,0.0106192233670861,0.33,-0.1450036134160872,0.001645802706825,0.0268017634695679,0.973198236530432,4.133431431711314e-06,0.0835973175835441,0.4736355858707912,0.0006130820522183,2026-04-24 09:31:24.260589+00
226,binance,btc,2024-04-12 10:33:00+00,2024-04-11 17:57:00+00,2024-04-12 10:33:00+00,70332.7,71297.0,69800.0,70770.4,99717.875,7044441894.85,70643.72,0.35841672,996,997,0.006223,0.021285,0.64823,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.2454490951781724,0.243362831858407,0.7936806528761366,0.0307102403462876,0.0361268823377464,0.0638053097345132,0.0126931149584497,0.0100742798466223,0.34,-0.0305032520744784,0.0019709917970368,0.022472051008319,0.9775279489916808,4.345137546764373e-06,0.0735642282985695,0.5082956988531867,0.0006444627920067,2026-04-24 09:31:24.260589+00
227,binance,btc,2024-04-12 18:32:00+00,2024-04-12 10:34:00+00,2024-04-12 18:32:00+00,70770.3,71038.9,66666.0,66673.4,211546.459,14592553206.46,68980.37,0.35968084,478,479,-0.05789,0.06179,0.001692,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.406542617633905,0.9295154185022028,1.755702471364853,0.2234420901146505,-0.1610935224557325,0.1873127753303964,0.0120417461613164,0.0211417236705417,0.35,-0.1274529268670306,0.0008817559568993,0.0489258142433673,0.9510741857566326,1.1389702056435082e-05,0.7104513400186073,0.0323712724049621,0.0016875482834303,2026-04-24 09:31:24.260589+00
228,binance,btc,2024-04-13 01:53:00+00,2024-04-12 18:33:00+00,2024-04-13 01:53:00+00,66673.4,67498.7,65102.0,66065.9,166335.99,11080606913.58,66615.81,0.35965963,440,441,-0.009112,0.035947,0.402178,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.5683384467741565,0.8991228070175439,1.7738916602766306,0.2116192719463916,-0.1617958291402514,0.1818421052631579,0.0114238034626048,0.0202645898683431,0.36,-0.2147076341803275,0.000392849032904,0.1035574417513821,0.8964425582486177,1.0735931305687246e-05,0.6782222692804192,0.037484811028987,0.0015908357963353,2026-04-24 09:31:24.260589+00
229,binance,btc,2024-04-13 14:46:00+00,2024-04-13 01:54:00+00,2024-04-13 14:46:00+00,66066.0,67975.4,65786.9,67547.7,110794.926,7453263378.43,67270.8,0.35854659,772,773,0.022428,0.033126,0.804569,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.6300378010815856,0.8296943231441049,1.4891941630958196,0.0756469875931787,-0.0616993543074291,0.1693449781659388,0.0129094501425227,0.0192246779499407,0.37,-0.0932368707622948,0.0002885974796916,0.1358950899359342,0.8641049100640658,5.439787818350847e-06,0.5983203940414572,0.0522291683037158,0.0008066892138675,2026-04-24 09:31:24.260589+00
230,binance,btc,2024-04-13 20:20:00+00,2024-04-13 14:47:00+00,2024-04-13 20:20:00+00,67547.7,67954.0,59652.5,62556.0,201156.395,13003234583.08,64642.41,0.36448286,333,334,-0.073899,0.122898,0.349756,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.9192476773982704,1.0,2.479370697444363,0.5350088824357709,-0.2892098763166847,0.2,0.0122469797372271,0.0303648029406129,0.38,-0.1839131836860653,6.79793640521275e-05,0.4004089083823422,0.5995910916176578,5.408197152095219e-05,0.7772998611746911,0.0229773699100256,0.0079629921310632,2026-04-24 09:31:24.260589+00
231,binance,btc,2024-04-13 23:28:00+00,2024-04-13 20:21:00+00,2024-04-13 23:28:00+00,62555.9,65667.7,61219.8,64341.0,160513.568,10108160336.7,62973.87,0.36333036,187,188,0.028536,0.071103,0.701724,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3357038264695393,-1.0618020974252464,0.9956709956709956,1.96850151119116,0.2410780936981088,-0.1425544200269761,0.1992207792207792,0.0146337612837662,0.0288065813983546,0.39,-0.0655218653174588,3.3330294894080056e-05,0.5766437139070278,0.4233562860929722,1.2439645457849014e-05,0.7735305273249921,0.023468338042365,0.0018428277629752,2026-04-24 09:31:24.260589+00
232,binance,btc,2024-04-14 04:49:00+00,2024-04-13 23:29:00+00,2024-04-14 04:49:00+00,64340.9,64700.0,62139.3,63997.0,115846.513,7359560162.13,63528.54,0.3606046,320,321,-0.005345,0.039799,0.725466,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3405448966790065,-1.1861282233875836,0.9870689655172412,1.972285335352777,0.1939549436916534,-0.1243261259623371,0.1976724137931034,0.0138828049175672,0.0273808527497098,0.4,-0.1589696787857129,1.7900909828383523e-05,0.717205336116852,0.282794663883148,9.828393062230936e-06,0.7659074567384095,0.0244744931567433,0.0014565525597113,2026-04-24 09:31:24.260589+00
233,binance,btc,2024-04-14 13:58:00+00,2024-04-14 04:50:00+00,2024-04-14 13:58:00+00,63996.2,64891.6,63850.0,64365.0,99080.432,6380393316.56,64396.1,0.36061979,548,549,0.005763,0.016276,0.494432,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3434257593336001,-1.2578691224621992,0.9742489270386266,1.9538560993787144,0.1036875733900608,-0.0717408990746155,0.1953648068669528,0.0132946113600199,0.0259757576900302,0.41,-0.0430727109071416,1.2505298572280718e-05,0.7840364066767129,0.2159635933232872,6.258510180077334e-06,0.7542195105080839,0.026052475455328,0.0009279891166313,2026-04-24 09:31:24.260589+00
234,binance,btc,2024-04-14 20:51:00+00,2024-04-14 13:59:00+00,2024-04-14 20:51:00+00,64365.0,64733.0,62550.0,63799.9,136567.408,8720581199.73,63855.51,0.36044935,412,413,-0.00878,0.033916,0.572561,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3464878534154065,-1.3327385364266129,0.9658119658119658,1.9663264281560768,0.1013857234108884,-0.0748694139644134,0.1938461538461538,0.0126123757513235,0.024800047958295,0.42,-0.1387654398164275,8.600404829845479e-06,0.84073307912291,0.15926692087709,6.18689278985785e-06,0.7463160234871538,0.0271445339271391,0.0009173796267709,2026-04-24 09:31:24.260589+00
235,binance,btc,2024-04-15 04:24:00+00,2024-04-14 20:52:00+00,2024-04-15 04:24:00+00,63799.9,65842.8,63300.0,64862.5,98610.076,6411921867.64,65022.99,0.36053567,452,453,0.016655,0.039856,0.61448,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.34642120897608,-1.3277336964695148,0.9531914893617022,1.80208856266823,0.0063393647261288,0.0050048399570978,0.1915744680851064,0.0130556242329411,0.0235273912888862,0.01,-0.0248888958347847,8.818336592177595e-06,0.8373536761531319,0.1626463238468681,3.846653443858249e-06,0.734184411492795,0.028861587469312,0.0005705704491225,2026-04-24 09:31:24.260589+00
236,binance,btc,2024-04-15 14:15:00+00,2024-04-15 04:25:00+00,2024-04-15 14:15:00+00,64862.5,66874.9,64750.8,65383.5,126230.531,8337713455.3,66051.48,0.36249361,590,591,0.008032,0.032748,0.297867,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3449488490641492,-1.2879467182063964,0.9279661016949152,1.7656314034809384,0.0473326674410248,0.0397869782631183,0.1870338983050847,0.0126413944280207,0.0223200431624655,0.02,0.0775999937486937,1.0759253850935228e-05,0.8084133930936789,0.1915866069063212,4.7217012711453366e-06,0.7088551942268075,0.0326148025233578,0.000700275181821,2026-04-24 09:31:24.260589+00
237,binance,btc,2024-04-15 19:40:00+00,2024-04-15 14:16:00+00,2024-04-15 19:40:00+00,65382.5,65539.8,62242.5,63285.1,164538.406,10518600206.9,63927.93,0.36077944,324,325,-0.032079,0.050431,0.316198,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.347607776996312,-1.3503139756597684,0.9535864978902954,1.9639987397634928,0.0773086762979289,-0.062367257453372,0.1916455696202531,0.0119926797579321,0.0235536081273657,0.03,-0.0301600056261756,7.876887218126241e-06,0.8521507001178449,0.1478492998821551,5.4851720152572924e-06,0.7345696778759263,0.0288062812779293,0.0008134139914045,2026-04-24 09:31:24.260589+00
238,binance,btc,2024-04-16 03:47:00+00,2024-04-15 19:41:00+00,2024-04-16 03:47:00+00,63285.0,63879.6,62606.0,63018.5,90574.447,5725723661.37,63215.66,0.36105415,486,487,-0.004211,0.020125,0.323885,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3498126894828494,-1.4003739088968166,0.9243697478991596,1.9675007449849595,0.0584530866210072,-0.0500599332370481,0.1863865546218487,0.0113772549852186,0.0223847578560517,0.04,-0.1271440050635581,6.132698595717926e-06,0.8809932284563304,0.1190067715436696,4.9916723773915326e-06,0.7051302365661923,0.0331869397653602,0.0007402851366554,2026-04-24 09:31:24.260589+00
239,binance,btc,2024-04-16 11:33:00+00,2024-04-16 03:48:00+00,2024-04-16 11:33:00+00,63018.5,63786.3,61521.0,62516.9,141296.958,8848742029.82,62625.14,0.36087765,465,466,-0.00796,0.035947,0.439633,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3520905976095237,-1.4511544205070697,0.899581589958159,1.9813828519455896,0.0563231490167281,-0.0507805116102531,0.1819246861924686,0.0107934117821389,0.0213858812172558,0.05,-0.2144296045572023,4.757554129598223e-06,0.9051472632214588,0.0948527367785411,4.938794950224376e-06,0.6787226811356859,0.0374021350277839,0.0007324489061557,2026-04-24 09:31:24.260589+00
240,binance,btc,2024-04-16 17:09:00+00,2024-04-16 11:34:00+00,2024-04-16 17:09:00+00,62516.9,63399.7,61680.0,62900.0,138467.769,8649147249.27,62463.25,0.36112716,335,336,0.006128,0.027508,0.709426,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3525661319744623,-1.4579610143094692,0.8625,1.9470315221839436,0.0071434538008884,-0.0068065938023995,0.17525,0.010420184726872,0.0202884283249028,0.06,-0.092986644101482,4.598365379413183e-06,0.9080291724608748,0.091970827539125,3.862149774373704e-06,0.6370307944803832,0.0446808702726502,0.0005728676972026,2026-04-24 09:31:24.260589+00
241,binance,btc,2024-04-17 02:27:00+00,2024-04-16 17:10:00+00,2024-04-17 02:27:00+00,62900.0,64356.3,62256.9,63789.0,106472.253,6738750997.72,63291.15,0.36098496,557,558,0.014134,0.033377,0.72978,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3505807324929023,-1.4065709077995852,0.8008298755186722,1.7762335233206912,0.0511769027344266,0.051390106509884,0.164149377593361,0.0108360148962417,0.0192472930955302,0.07,0.0163120203086661,5.945591813862947e-06,0.8842036678532423,0.1157963321467576,4.81333532361304e-06,0.5631975392471632,0.0598527362242458,0.000713855785563,2026-04-24 09:31:24.260589+00
242,binance,btc,2024-04-17 13:36:00+00,2024-04-17 02:28:00+00,2024-04-17 13:36:00+00,63788.9,64483.3,62024.8,62655.0,113855.398,7191543906.79,63163.84,0.3638226,668,669,-0.017776,0.038541,0.256335,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3508655042342909,-1.409142811148356,0.7851239669421488,1.859964037137408,0.0025457025606634,-0.0025719033487707,0.1613223140495868,0.010279946349491,0.0191203306997517,0.08,-0.0853191817222004,5.869624324631286e-06,0.885513831015715,0.1144861689842848,3.774376850590063e-06,0.5437924613774912,0.0644273942789684,0.0005598556923549,2026-04-24 09:31:24.260589+00
243,binance,btc,2024-04-17 18:01:00+00,2024-04-17 13:37:00+00,2024-04-17 18:01:00+00,62655.0,62957.2,59625.0,61206.8,228145.892,13902751736.06,60937.99,0.3624926,264,265,-0.023114,0.053183,0.474701,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3535674788906225,-1.46747045829479,0.8148148148148148,2.0085947193366525,0.0591059739022744,-0.058327647146434,0.1666666666666666,0.0097524134066175,0.0195886462701794,0.09,-0.1767872635499804,4.384843264542519e-06,0.9119236559407692,0.0880763440592306,5.0079939186460205e-06,0.5803168130786598,0.0560370375325918,0.000742703901382,2026-04-24 09:31:24.260589+00
244,binance,btc,2024-04-18 02:39:00+00,2024-04-17 18:02:00+00,2024-04-18 02:39:00+00,61206.9,61938.0,60700.0,61573.6,105313.937,6460644593.46,61346.53,0.36179629,517,518,0.005991,0.020226,0.705654,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3270049694315551,-1.480171026916206,0.7295081967213115,1.9679759009002955,0.0122332425713222,-0.0127005686214161,0.151311475409836,0.0094429110349571,0.0185834215479387,0.1,-0.0591085371949824,4.115051331630164e-06,0.9168924885539882,0.0831075114460117,3.961698348125376e-06,0.4744076307232949,0.0833604010865133,0.000587624990461,2026-04-24 09:31:24.260589+00
245,binance,btc,2024-04-18 12:16:00+00,2024-04-18 02:40:00+00,2024-04-18 12:16:00+00,61573.6,63049.9,60763.8,62419.9,125800.572,7772866361.67,61787.21,0.36174072,576,577,0.013745,0.037128,0.724422,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.2124079960801149,-1.434981419798942,0.6448979591836734,1.7728763181206777,0.0414719659656455,0.0451896071172641,0.1360816326530612,0.0099441688546904,0.0176297816431614,0.11,0.0468023165245158,5.158254776636019e-06,0.8979734197995465,0.1020265802004535,4.585347082627247e-06,0.3715646690195212,0.1219074555552565,0.0006800661618536,2026-04-24 09:31:24.260589+00
246,binance,btc,2024-04-18 18:41:00+00,2024-04-18 12:17:00+00,2024-04-18 18:41:00+00,62419.9,64100.0,61558.0,62975.8,165554.061,10425347012.44,62972.46,0.36279188,384,385,0.008906,0.040724,0.55775,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.0973864060230771,-1.3605676402592963,0.5609756097560976,1.6994089221860291,0.0652092001668381,0.0744137795396455,0.1209756097560975,0.0098417037858608,0.0167250793931448,0.12,0.1421220848720642,7.483232667364596e-06,0.858494076403536,0.141505923596464,5.163173426607051e-06,0.2798668943182697,0.1743828426600707,0.0007657000898101,2026-04-24 09:31:24.260589+00
247,binance,btc,2024-04-19 02:30:00+00,2024-04-18 18:42:00+00,2024-04-19 02:30:00+00,62975.7,63815.6,59541.0,59994.2,148966.608,9225399346.85,61929.31,0.36751602,468,469,-0.047344,0.067877,0.106022,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3527278665362182,-1.430383335994763,0.9149797570850202,2.363608872318042,0.0800991034403763,-0.0698156957354667,0.1846963562753036,0.0093366600060067,0.0220682126643753,0.13,0.0279098763848578,5.278218311446485e-06,0.8958477475967008,0.1041522524032991,5.562237820080497e-06,0.6952752256837357,0.0347268221741938,0.0008248329672008,2026-04-24 09:31:24.260589+00
248,binance,btc,2024-04-19 07:47:00+00,2024-04-19 02:31:00+00,2024-04-19 07:47:00+00,59996.6,65189.0,59813.7,64515.9,188586.977,11814230996.17,62646.06,0.36318094,316,317,0.075326,0.089593,0.874779,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.345133511018403,-1.2592281587040666,0.9556451612903226,0.8501346764707232,0.2160996171302319,0.1711551772906965,0.1920161290322581,0.0246263859914755,0.0209357447725197,0.14,0.125118888746372,1.2420611914313045e-05,0.7851847684693596,0.2148152315306404,1.0979146100242951e-05,0.7365717868567384,0.0285197029834964,0.0016268168018027,2026-04-24 09:31:24.260589+00
249,binance,btc,2024-04-19 14:25:00+00,2024-04-19 07:48:00+00,2024-04-19 14:25:00+00,64516.0,65480.0,64088.1,64145.3,135487.045,8775281603.45,64768.42,0.36363296,397,398,-0.005746,0.021574,0.041095,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3395011246356834,-1.134133512012059,0.9357429718875502,0.853703341813402,0.1483712689002432,0.1250946466920075,0.188433734939759,0.023362641081458,0.0199447648501981,0.15,0.0126069998717348,2.32154912501832e-05,0.661652620948965,0.3383473790510349,7.825276546115408e-06,0.7168144856141536,0.0314100070809981,0.0011600358551652,2026-04-24 09:31:24.260589+00
250,binance,btc,2024-04-19 22:34:00+00,2024-04-19 14:26:00+00,2024-04-19 22:34:00+00,64145.3,64823.6,63477.5,63992.3,120226.619,7715467636.49,64174.37,0.36337798,488,489,-0.002385,0.020985,0.382438,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3349353894918215,-1.0344904139541644,0.908,0.8543830050197297,0.1114215528814576,0.0996430980578946,0.18344,0.022163747392328,0.0189363291849937,0.16,-0.0886537001154386,3.820705866714424e-05,0.5430064868412691,0.4569935131587309,6.505264792202191e-06,0.6878313305828405,0.0359158458827617,0.0009645419398949,2026-04-24 09:31:24.260589+00
251,binance,btc,2024-04-20 08:01:00+00,2024-04-19 22:35:00+00,2024-04-20 08:01:00+00,63992.3,64244.0,62910.0,63915.0,88701.342,5651579907.67,63714.71,0.3634697,566,567,-0.001208,0.020846,0.753373,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3333333333222222,-0.951557403447528,0.8725099601593626,0.8545763653231626,0.0877105639506494,0.0829330105066362,0.1770517928286852,0.0210263769733122,0.0179686448952254,0.17,-0.1797883301038947,5.783913946657813e-05,0.4397410681979561,0.5602589318020439,5.777999986460988e-06,0.648522226473691,0.0425925460147407,0.0008568014478835,2026-04-24 09:31:24.260589+00
