,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,vwap,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
4611,binance,btc,2024-10-10 12:42:00+00,2024-10-10 11:55:00+00,2024-10-10 12:42:00+00,61242.6,61294.7,60731.5,60850.0,16787.998,1024088979.22,61001.26,47,48,-0.006411,0.009196,0.210405,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.2390555816837417,-1.093951892987341,0.366,1.1139728447832944,0.019015254241883,0.0193696655592334,0.08588,0.0039601166374288,0.0044114625076675,0.04,-0.2997027657768483,2.8381079590435904e-05,0.6153268233877386,0.3846731766122614,4.098342939109672e-06,0.1278615663190813,0.3589325936651829,0.0006078807717054,2026-04-24 09:30:05.518293+00
4612,binance,btc,2024-10-10 13:47:00+00,2024-10-10 12:43:00+00,2024-10-10 13:47:00+00,60850.0,61230.8,60635.9,60670.6,17186.128,1047710246.91,60962.55,64,65,-0.002948,0.009776,0.058329,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3258657405211239,-1.0996678508178714,0.304,1.1413593526877543,0.0054668013894961,-0.0057159578305303,0.07472,0.0037568965122607,0.0042879690854847,0.05,-0.3697324891991634,2.7581457632464312e-05,0.6220689704483875,0.3779310295516125,3.829907819918805e-06,0.0970886409864989,0.4329070950345457,0.000568087988185,2026-04-24 09:30:05.518293+00
4613,binance,btc,2024-10-10 14:36:00+00,2024-10-10 13:48:00+00,2024-10-10 14:36:00+00,60670.6,61027.9,60500.0,60547.9,16512.092,1003609332.74,60780.27,48,49,-0.002022,0.008701,0.090737,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.4080025944327888,-1.1145116225631198,0.242,1.155406683058125,0.0136897555899854,-0.0148437717452483,0.06356,0.0035641049736859,0.0041179908212581,0.06,-0.4327592402792471,2.5608564242362397e-05,0.6393532365538503,0.3606467634461497,3.990654869990207e-06,0.0731011734223782,0.5099986668799655,0.0005919174858599,2026-04-24 09:30:05.518293+00
4614,binance,btc,2024-10-10 15:58:00+00,2024-10-10 14:37:00+00,2024-10-10 15:58:00+00,60547.9,60798.8,60414.0,60770.6,16681.193,1010871272.39,60599.46,81,82,0.003678,0.006355,0.926715,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3818482529893532,-1.0738134516086384,0.184,1.0927829791433084,0.035832077475732,0.0406981709544813,0.05312,0.0035749724134953,0.0039066691136529,0.07,-0.2894833162513225,3.138756865634314e-05,0.5912335758797364,0.4087664241202637,4.457849556271674e-06,0.0557243979286654,0.5817593768418363,0.0006611690510607,2026-04-24 09:30:05.518293+00
4615,binance,btc,2024-10-10 17:00:00+00,2024-10-10 15:59:00+00,2024-10-10 17:00:00+00,60770.6,61020.0,60228.0,60400.9,17153.802,1039680435.97,60609.33,61,62,-0.006084,0.013033,0.218308,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3655818856877071,-1.0970157546005128,0.274,1.232029623630329,0.0219131504807331,-0.0232023029918744,0.06932,0.0033915166196744,0.0041784490676764,0.08,-0.3605349846261902,2.794962646034819e-05,0.6189464337244458,0.3810535662755542,4.158157852175689e-06,0.0847105657307357,0.4700359482354282,0.000616747297034,2026-04-24 09:30:05.518293+00
4616,binance,btc,2024-10-10 17:42:00+00,2024-10-10 17:01:00+00,2024-10-10 17:42:00+00,60401.0,60444.7,59934.0,60159.9,16667.546,1002572850.08,60151.2,41,42,-0.003992,0.008455,0.442334,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.4070012075541288,-1.146514987542564,0.268,1.2931739475109507,0.0466900695498677,-0.0494992329420511,0.06824,0.0032174751721458,0.0041607551986997,0.09,-0.4244814861635713,2.182189444475364e-05,0.6753700704045335,0.3246299295954665,4.706554911726445e-06,0.0824133181279127,0.4775151752081999,0.0006980303837851,2026-04-24 09:30:05.518293+00
4617,binance,btc,2024-10-10 18:00:00+00,2024-10-10 17:43:00+00,2024-10-10 18:00:00+00,60159.9,60215.0,59450.0,59484.3,17672.257,1055169128.41,59707.66,17,18,-0.01123,0.012716,0.044837,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.5058402529710296,-1.2940767199566958,0.732,1.7439218962651957,0.176248187050803,-0.1475617324141318,0.15176,0.0030523649577069,0.0053230862595299,0.1,-0.4820333375472142,1.0434488521274632e-05,0.8131156843073842,0.1868843156926158,8.995662327249785e-06,0.4775151752081999,0.0824133181279127,0.0013333065943293,2026-04-24 09:30:05.518293+00
4618,binance,btc,2024-10-10 18:11:00+00,2024-10-10 18:01:00+00,2024-10-10 18:11:00+00,59484.3,59534.5,58900.0,59185.6,17471.107,1033791559.9,59171.5,10,11,-0.005021,0.010667,0.450118,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.598762770393305,-1.4466008640794636,0.726,1.8285218729633188,0.1795225032154284,-0.1525241441227678,0.15068,0.0028957276549312,0.0052949015380387,0.11,-0.5338300037924928,4.867115055238315e-06,0.9031744064502402,0.0968255935497598,9.144146335901747e-06,0.4700359482354282,0.0847105657307357,0.0013552847651925,2026-04-24 09:30:05.518293+00
4619,binance,btc,2024-10-10 18:43:00+00,2024-10-10 18:12:00+00,2024-10-10 18:43:00+00,59185.6,59347.0,58920.0,59159.8,17151.88,1013955954.78,59116.32,31,32,-0.000436,0.007215,0.561593,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.5146666666495111,-1.5491833594009032,0.636,1.8292105642643823,0.1139211791876386,-0.1025824953214395,0.13448,0.0027471284619362,0.0050250765868862,0.12,-0.5804470034132435,2.914186907027108e-06,0.9396823312071908,0.0603176687928093,6.587078103471308e-06,0.361236824851158,0.1267505801221407,0.0009766607115614,2026-04-24 09:30:05.518293+00
4620,binance,btc,2024-10-10 20:11:00+00,2024-10-10 18:44:00+00,2024-10-10 20:11:00+00,59159.7,59909.4,59133.7,59783.9,16898.994,1005845689.96,59521.04,87,88,0.010551,0.013112,0.838211,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3633074141582927,-1.4952350270798525,0.528,1.1297859911033812,0.0566851581188054,0.0539483323210507,0.11504,0.0042195656115095,0.0047672062294036,0.13,-0.4224023030719191,3.816491732743328e-06,0.9224546390623228,0.0775453609376773,4.947742444864068e-06,0.2478708885604298,0.1994077568486684,0.0007337748988877,2026-04-24 09:30:05.518293+00
4621,binance,btc,2024-10-10 22:16:00+00,2024-10-10 20:12:00+00,2024-10-10 22:16:00+00,59783.9,60180.0,59550.0,59931.1,16766.026,1003382418.67,59846.17,124,125,0.002462,0.010538,0.604921,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3655481713714326,-1.4094596714047896,0.428,1.1090520383570472,0.0855154105987739,0.0857753556750628,0.09704,0.0040778689014378,0.0045225689281976,0.14,-0.2801620727647272,5.860332488262329e-06,0.8856743479592838,0.1143256520407162,5.714929127386645e-06,0.1665886135754596,0.2911098274338801,0.0008474567410327,2026-04-24 09:30:05.518293+00
4622,binance,btc,2024-10-11 01:39:00+00,2024-10-10 22:17:00+00,2024-10-11 01:39:00+00,59931.2,60330.0,59920.3,60131.8,16632.412,1001173925.76,60194.15,202,203,0.003347,0.006836,0.516231,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.4382856715184658,-1.291804823324721,0.316,1.0698219096343926,0.1115812686041467,0.1176548480800685,0.07688,0.0040104670327301,0.0042904856064632,0.15,-0.1521458654882545,1.0553693438277926e-05,0.8113833705887902,0.1886166294112098,6.510461798551288e-06,0.1024770334440973,0.4182406231581638,0.0009653117662589,2026-04-24 09:30:05.518293+00
4623,binance,btc,2024-10-11 03:47:00+00,2024-10-11 01:40:00+00,2024-10-11 03:47:00+00,60131.8,60749.9,60131.7,60605.4,16624.964,1005899804.05,60505.38,127,128,0.007876,0.010281,0.766257,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.1576011867809472,-1.104346717129029,0.434,0.8961414603487893,0.1881671887051001,0.1874581061956917,0.09812,0.0045420417711501,0.0040703120353778,0.16,-0.0369312789394291,2.6943714130582776e-05,0.6275530471835725,0.3724469528164275,9.548050078603925e-06,0.1707954820223744,0.2849578942990102,0.0014150645604269,2026-04-24 09:30:05.518293+00
4624,binance,btc,2024-10-11 07:12:00+00,2024-10-11 03:48:00+00,2024-10-11 07:12:00+00,60605.5,60893.4,60541.6,60810.1,16559.555,1005075939.9,60694.62,204,205,0.003376,0.005805,0.763218,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.1493333333283555,-0.9108567759640328,0.388,0.8699027017108423,0.189993215143095,0.1934899411649964,0.08984,0.004438929723097,0.0038614370458169,0.17,0.0667618489545138,7.089187179664624e-05,0.3903797782791433,0.6096202217208566,9.635623367508398e-06,0.1406381257341341,0.3340330732481797,0.0014280249120612,2026-04-24 09:30:05.518293+00
4625,binance,btc,2024-10-11 09:58:00+00,2024-10-11 07:13:00+00,2024-10-11 09:58:00+00,60810.0,61082.9,60618.4,61040.0,16531.452,1005503741.29,60823.68,165,166,0.003782,0.007639,0.907643,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.1813333333272889,-0.7085177002157587,0.364,0.8369499930803741,0.1962197062654748,0.2023390757482742,0.08552,0.0043769410101342,0.00366328083184,0.18,0.1600856640590624,0.0001949468760636,0.1888635489990895,0.8111364510009104,9.940319359978935e-06,0.1267505801221407,0.361236824851158,0.001473115592517,2026-04-24 09:30:05.518293+00
4626,binance,btc,2024-10-11 12:03:00+00,2024-10-11 09:59:00+00,2024-10-11 12:03:00+00,61040.0,61228.9,60962.1,61114.7,16371.521,1000488241.28,61111.5,124,125,0.001224,0.004371,0.571964,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3066666666564444,-0.5258625263143196,0.27,0.8333429441077435,0.1694126607456624,0.182655173901439,0.0686,0.0041703038136621,0.0034752933412352,0.19,0.2440770976531562,0.0004857587248241,0.0854354157671246,0.9145645842328756,8.693409138272731e-06,0.0831726964939223,0.47502081252106,0.0012885649880362,2026-04-24 09:30:05.518293+00
4627,binance,btc,2024-10-11 13:22:00+00,2024-10-11 12:04:00+00,2024-10-11 13:22:00+00,61114.7,61461.8,61114.6,61310.2,16326.487,1000397837.54,61274.53,78,79,0.003199,0.005681,0.563364,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.3381470630286266,0.24,0.8074481283911126,0.1712552987464863,0.187715463285693,0.0632,0.0040831758127678,0.003296952748656,0.01,0.3196693878878406,0.0012408273390412,0.0352547200709523,0.9647452799290476,8.773872558940825e-06,0.0724264853615177,0.5124973964842103,0.0013004761286655,2026-04-24 09:30:05.518293+00
4628,binance,btc,2024-10-11 13:54:00+00,2024-10-11 13:23:00+00,2024-10-11 13:54:00+00,61310.1,61768.0,61304.6,61697.8,16766.468,1032376467.35,61573.88,31,32,0.006324,0.007558,0.848511,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1946666666601778,-0.1133287047986397,0.354,0.7179991006688982,0.219112648071694,0.2248183582299869,0.08372,0.0043562226364879,0.0031277640071117,0.02,0.3877024490990566,0.0038087298219358,0.0117352154227406,0.9882647845772592,1.1145798964914411e-05,0.1213188378917368,0.3728522336868044,0.0016514698083853,2026-04-24 09:30:05.518293+00
4629,binance,btc,2024-10-11 14:30:00+00,2024-10-11 13:55:00+00,2024-10-11 14:30:00+00,61697.8,61924.3,61628.1,61800.0,16333.097,1009099792.16,61782.51,35,36,0.001656,0.004801,0.580351,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3039999999898666,0.0910566611756408,0.272,0.7123094108133107,0.1911354474773157,0.2043853659742805,0.06896,0.0041656860874146,0.0029672574737904,0.03,0.4489322041891509,0.0105115161517268,0.0042554793586969,0.9894884838482731,9.690810879466558e-06,0.0839384318975581,0.4725276956554062,0.0014361921801736,2026-04-24 09:30:05.518293+00
4630,binance,btc,2024-10-11 15:14:00+00,2024-10-11 14:31:00+00,2024-10-11 15:14:00+00,61799.9,62199.0,61592.0,62181.0,17856.814,1105462328.08,61907.03,43,44,0.006167,0.009822,0.970346,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1573333333280888,0.3266902188549859,0.382,0.6391902562663548,0.2330958146643574,0.235633557679345,0.08876,0.0044039900716329,0.0028149876064005,0.04,0.5040389837702358,0.0333574092837734,0.0013138863628047,0.9666425907162266,1.195294484150196e-05,0.1370512925754596,0.3407396115486145,0.0017708540218947,2026-04-24 09:30:05.518293+00
4631,binance,btc,2024-10-11 15:56:00+00,2024-10-11 15:15:00+00,2024-10-11 15:56:00+00,62181.1,62432.2,61936.8,62397.9,16702.519,1038377706.89,62168.93,41,42,0.003487,0.007967,0.930763,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2213333333259555,0.5565893015873238,0.334,0.6180835564822238,0.2234495834458607,0.2298990827323379,0.08012,0.0043206644742374,0.0026705317264114,0.05,0.5536350853932123,0.0982294985345533,0.0004166086760849,0.9017705014654468,1.1390128793618165e-05,0.1110559667114075,0.3965167501352737,0.0016876114047016,2026-04-24 09:30:05.518293+00
4632,binance,btc,2024-10-11 16:42:00+00,2024-10-11 15:57:00+00,2024-10-11 16:42:00+00,62398.0,62432.6,62134.0,62384.0,16170.782,1006718250.24,62255.38,45,46,-0.000224,0.004785,0.83724,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.7377289363951149,0.242,0.618322491754017,0.1676766551528449,0.1811396348077911,0.06356,0.0040989422231892,0.0025344682308303,0.06,0.398271576853891,0.2122601387499873,0.0001684598431751,0.7877398612500127,8.61827729912875e-06,0.0731011734223782,0.5099986668799655,0.0012774428359505,2026-04-24 09:30:05.518293+00
4633,binance,btc,2024-10-11 17:34:00+00,2024-10-11 16:43:00+00,2024-10-11 17:34:00+00,62384.1,62691.8,62080.1,62653.0,16825.458,1048972162.65,62344.35,51,52,0.00431,0.009805,0.93657,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3306666666556444,0.9267168721158976,0.252,0.5836259605659627,0.1764449724027288,0.1889879357207826,0.06536,0.0041197749656889,0.0024044076800284,0.07,0.458444419168502,0.4094074125451989,6.548759318307219e-05,0.5905925874548011,9.004517676227525e-06,0.0765621973518121,0.4975000208331249,0.0013346173642588,2026-04-24 09:30:05.518293+00
4634,binance,btc,2024-10-11 18:10:00+00,2024-10-11 17:35:00+00,2024-10-11 18:10:00+00,62653.1,62945.0,62565.3,62786.7,16005.564,1004519308.05,62760.63,35,36,0.002132,0.00606,0.583092,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3975003880686663,1.0938817696342995,0.21,0.5751339945007979,0.1510115850801247,0.1671648975184019,0.0578,0.0039660694238979,0.0022810214077473,0.08,0.5125999772516519,0.6152438291411866,2.839103193486667e-05,0.3847561708588134,7.929266654981973e-06,0.0629733560569964,0.549833997312478,0.0011754335748961,2026-04-24 09:30:05.518293+00
4635,binance,btc,2024-10-11 19:11:00+00,2024-10-11 18:11:00+00,2024-10-11 19:11:00+00,62786.6,63400.0,62673.8,63391.5,16587.645,1045432220.96,63024.75,60,61,0.009634,0.011566,0.988295,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3380972337928366,1.3226709912502246,0.588,0.447853870189508,0.2505395224509227,0.228789221615925,0.12584,0.0048318592542797,0.0021639669120255,0.09,0.5613399795264867,0.8338766570944539,9.044407014929342e-06,0.166123342905546,1.304226356712734e-05,0.3078904956982118,0.1557758401237474,0.0019319292082881,2026-04-24 09:30:05.518293+00
4636,binance,btc,2024-10-11 20:30:00+00,2024-10-11 19:12:00+00,2024-10-11 20:30:00+00,63391.6,63399.8,62772.0,62947.0,15909.307,1002146111.58,62991.19,78,79,-0.007014,0.009904,0.278751,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3132723946515553,1.4080867741147802,0.474,0.660470697513238,0.0885639125073905,0.0854157828645556,0.10532,0.004583904173066,0.0030275344525658,0.1,0.4052059815738381,0.8849774400461138,5.90069881237999e-06,0.1150225599538862,5.802705752245027e-06,0.2010089997505293,0.2460112835510519,0.0008604618571028,2026-04-24 09:30:05.518293+00
4637,binance,btc,2024-10-11 22:44:00+00,2024-10-11 20:31:00+00,2024-10-11 22:44:00+00,62947.0,63144.0,62353.0,62391.5,15981.011,1002647947.08,62739.96,133,134,-0.008825,0.012566,0.048673,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.4371533560459988,1.3629004686857726,0.358,0.9228773482649092,0.0444838093070241,-0.0451863054290075,0.08444,0.0043486733288517,0.0040132922024888,0.01,0.2646853834164543,0.8599051432744046,7.396454901480244e-06,0.1400948567255955,4.654921046462718e-06,0.1234670475652239,0.3681875822638983,0.0006903778029658,2026-04-24 09:30:05.518293+00
4638,binance,btc,2024-10-12 01:02:00+00,2024-10-11 22:45:00+00,2024-10-12 01:02:00+00,62391.4,62950.0,62328.0,62918.7,16100.614,1008020917.88,62607.61,137,138,0.008451,0.009969,0.949678,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.4475408178631209,1.4058953317515823,0.628,0.7755562316232197,0.0475173964168076,0.0429948630658096,0.13304,0.0049091775037036,0.0038073432826974,0.02,0.3382168450748088,0.8838573659003092,5.96570914899995e-06,0.1161426340996908,4.726064440432284e-06,0.3520591979193497,0.1312444694385233,0.0007009218326382,2026-04-24 09:30:05.518293+00
4639,binance,btc,2024-10-12 04:31:00+00,2024-10-12 01:03:00+00,2024-10-12 04:31:00+00,62918.7,63055.9,62458.0,62637.9,16129.983,1011133940.28,62686.61,208,209,-0.004463,0.009503,0.300886,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.2730601464866647,1.376647732607457,0.512,0.832902686438613,0.0305911803647563,-0.0292475991441252,0.11216,0.0046572547049289,0.0038790400384544,0.03,0.204395160567328,0.8679826832764468,6.905132597361804e-06,0.1320173167235532,4.342551667779851e-06,0.2332589357714572,0.2124868441225391,0.0006440795045631,2026-04-24 09:30:05.518293+00
4640,binance,btc,2024-10-12 10:43:00+00,2024-10-12 04:32:00+00,2024-10-12 10:43:00+00,62637.9,62980.0,62550.0,62961.7,15951.5,1000767381.76,62738.14,371,372,0.005169,0.006865,0.957442,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.3284150952804247,1.3951699999744551,0.544,0.7813926074223706,0.0195342070535566,0.018522267366998,0.11792,0.0047095152729318,0.0036799804969509,0.04,0.2839556445105952,0.8782380740092404,6.29436169553206e-06,0.1217619259907596,4.108990936917743e-06,0.2630841041665798,0.1869426139680463,0.0006094591644721,2026-04-24 09:30:05.518293+00
4641,binance,btc,2024-10-12 13:11:00+00,2024-10-12 10:44:00+00,2024-10-12 13:11:00+00,62961.7,63248.0,62781.0,63100.5,16133.729,1016389489.39,62997.8,147,148,0.002205,0.007417,0.684154,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.3465199728024718,1.4179320031601084,0.454,0.7720710589881845,0.0230341414286916,0.0227620031856532,0.10172,0.0045217806272613,0.003491136034609,0.05,0.3555600800595356,0.8898941175250265,5.617265192314473e-06,0.1101058824749735,4.181529478550184e-06,0.1854274192929822,0.2650274005334812,0.00062021169357,2026-04-24 09:30:05.518293+00
4642,binance,btc,2024-10-12 15:21:00+00,2024-10-12 13:12:00+00,2024-10-12 15:21:00+00,63100.4,63462.6,62931.0,63307.0,15852.456,1002200637.11,63220.53,129,130,0.003274,0.008425,0.707299,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.4400866308637742,1.4540934257041616,0.402,0.7506070478330816,0.0357309811469511,0.0361614225440531,0.09236,0.0044124051083139,0.0033119824472558,0.06,0.4200040720535821,0.9064014254804668,4.6881532485579305e-06,0.0935985745195331,4.455596774607619e-06,0.1493129345308437,0.3186462662109744,0.000660835147497,2026-04-24 09:30:05.518293+00
4643,binance,btc,2024-10-12 18:24:00+00,2024-10-12 15:22:00+00,2024-10-12 18:24:00+00,63307.0,63366.8,62957.1,62968.7,16164.59,1020429108.88,63127.44,182,183,-0.005344,0.006472,0.028313,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.5572538560189862,1.4104700249050246,0.292,0.852793025682722,0.0410205881018054,-0.0436234007991369,0.07256,0.0041859750304902,0.0035697703969633,0.07,0.2780036648482239,0.8861848704240349,5.830802276357328e-06,0.1138151295759651,4.575010178128989e-06,0.0919545499310043,0.4476920904256748,0.0006785340987326,2026-04-24 09:30:05.518293+00
4644,binance,btc,2024-10-13 00:21:00+00,2024-10-12 18:25:00+00,2024-10-13 00:21:00+00,62968.6,63345.2,62862.0,63086.7,15987.55,1008810501.08,63099.76,356,357,0.001876,0.007674,0.465025,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.5940601703127644,1.3814769607781627,0.222,0.8434709540079034,0.026278819262228,-0.0289930641268618,0.05996,0.0040150540490283,0.0033865815534743,0.08,0.3502032983634016,0.8707250590078159,6.740398269794972e-06,0.129274940992184,4.2499210417217815e-06,0.0666080355750906,0.5349429451582145,0.0006303492975049,2026-04-24 09:30:05.518293+00
4645,binance,btc,2024-10-13 02:57:00+00,2024-10-13 00:22:00+00,2024-10-13 02:57:00+00,63086.6,63251.6,62662.0,62839.7,15987.731,1005594981.22,62897.92,155,156,-0.003914,0.009346,0.301391,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.5431052352118321,1.3054140002392014,0.168,0.9041648708472956,0.0658657736444929,-0.0760629605389613,0.05024,0.0038090147170832,0.0034439773901435,0.09,0.2151829685270614,0.8215772158853747,9.859453067678896e-06,0.1784227841146253,5.180151205115566e-06,0.0516614354660848,0.6010878788483698,0.00076821597801,2026-04-24 09:30:05.518293+00
4646,binance,btc,2024-10-13 09:11:00+00,2024-10-13 02:58:00+00,2024-10-13 09:11:00+00,62839.6,62960.0,62615.4,62777.9,15959.591,1002243380.87,62798.81,373,374,-0.000982,0.005484,0.471561,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.4884370933344849,1.2242128509249754,0.1,0.9082556786886008,0.0673075016937486,-0.0812011493142259,0.038,0.0036135486441255,0.00328202616707,0.1,0.0936646716743553,0.7541860713886294,1.4797104298579074e-05,0.2458139286113705,5.2176277719954415e-06,0.0373268873441294,0.679178699175393,0.0007737694781958,2026-04-24 09:30:05.518293+00
